Hotel name,Current score,Review
소노캄 거제," ""4"""," ""(Translated by Google) Even though it is a resort it seems that the tableware provided is slightly insufficient.  …Read more(Translated by Google) Even though it is a resort it seems that the tableware provided is slightly insufficient.(Original)리조트라 하는데 구비된 식기류가 살짝 부족한 듯합니다."""
소노캄 거제," ""5"""," ""(Translated by Google) Various facilities. Even if you do not stay overnight it is good to see and eat.  …Read more(Translated by Google) Various facilities. Even if you do not stay overnight it is good to see and eat.(Original)다양한 시설.  꼭 숙박안하더라도 가서 볼것과 먹거리들이 있어서 좋아요."""
소노캄 거제," ""5"""," ""(Translated by Google) It is clean large serviceable and luxurious.Water park bath billiards room karaoke room game room restaurant are also available. Franchise brands are also available.  …Read more(Translated by Google) It is clean large serviceable and luxurious.Water park bath billiards room karaoke room game room restaurant are also available. Franchise brands are also available.Parking lot is large and there is sea in front and yacht can be dehydrated and can watch good scenery.(Original)깨끗하고 크고 서비스좋고 고급집니다.워터파크 목욕탕 당구장 노래방 게임장 레스토랑도 구비되어있고 프랜차이즈 브랜드도 입점해있습니다.주차장도 넓은편이고 앞에는 바다가있어 요트도탈수있고 좋은경치를 구경도할수있습니다."""
소노캄 거제," ""4"""," ""(Translated by Google) Among the Daemyung water parks for children Geoje Marina Resort is said to be the best fun. The wave pool is also fun....only! Catching a room is picking stars in the sky~^^;;;  …Read more(Translated by Google) Among the Daemyung water parks for children Geoje Marina Resort is said to be the best fun. The wave pool is also fun....only! Catching a room is picking stars in the sky~^^;;;(Original)아이들이 대명 워터파크 중에서도 거제 마리나리조트가 최고 놀기가 좋다고 합니다. 파도풀도 재미있고....단! 방잡기가 하늘의 별따기 입니다~^^;;;"""
소노캄 거제," ""4"""," ""(Translated by Google) It's a great place to make memories with your family. The lobby on the 1st floor is good and the sea view is good.  …Read more(Translated by Google) It's a great place to make memories with your family. The lobby on the 1st floor is good and the sea view is good.(Original)가족과 추억 만들기 좋은 곳입니다  1층 로비도 좋고 야외 사직찍도 바다뷰가 좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) The room condition is good and I come to play with them so well. I don't cook well.  …Read more(Translated by Google) The room condition is good and I come to play with them so well. I don't cook well.(Original)방컨디션도좋고 얘들이랑 와서 너무잘놀다가요ㅎ 단지 클린형은 취사가안되서 햇반도하나 못데워먹네요ㅋ 먹을려면 1층내려갔다와야된다는ㅋㅋ"""
소노캄 거제," ""5"""," ""(Translated by Google) The rooms are very clean and well maintained so I felt better when I first entered. The resort has a variety of facilities so you can spend a few days in the resort without getting bored.  …Read more(Translated by Google) The rooms are very clean and well maintained so I felt better when I first entered. The resort has a variety of facilities so you can spend a few days in the resort without getting bored.(Original)객실이 아주 깨끗하게 관리가 잘되어 있어 처음 들어갔을때 기분이 좋았습니다.   리조트내에 부대시설도 다양하게 잘 갖추어져있어서 리조트 안에서만 지내도  몇일은 지루하지 않게 보낼수 있겟더라구요."""
소노캄 거제," ""5"""," ""(Translated by Google) Friendly staff and clean rooms(Original)직원들도 친절하고 방도깨끗하고 좋았습니다"""
소노캄 거제," ""5"""," ""(Translated by Google) It's good to have lots of fun in summerIt's a little bad to play in the winter.The fireworks display for the new year in 2020 is the best.  …Read more(Translated by Google) It's good to have lots of fun in summerIt's a little bad to play in the winter.The fireworks display for the new year in 2020 is the best.(Original)여름에 오면 놀거리가 많아서 좋을듯...겨울엔 물놀이가 좀 아쉬움.2020년 새해를 맞이한 불꽃놀이는 최고."""
소노캄 거제," ""5"""," ""(Translated by Google) Promenade Good(Original)산책로굿"""
소노캄 거제," ""3"""," ""(Translated by Google) It's great to bring children and relax at the hotel.(Original)아이들 데리고와서 호텔에서 편히 쉬기 좋아요."""
소노캄 거제," ""4"""," ""(Translated by Google) The view was great and the night view was especially nice. I like the facilities but the breakfast was too expensive. I want to go to the wall again.  …Read more(Translated by Google) The view was great and the night view was especially nice. I like the facilities but the breakfast was too expensive. I want to go to the wall again.(Original)경치도좋고 특히 야경도 멋졌어요.시설도 맘에드는데 조식이 너무비싼듯 ㅠㅠ.대체적으로 좋았어요. 담에 또 가고싶네요."""
소노캄 거제," ""5"""," ""(Translated by Google) clean and nice(Original)깨끗하고 좋아요"""
소노캄 거제," ""5"""," ""(Translated by Google) The trails are good and clean overallVery good because of convenient access to other shopping malls  …Read more(Translated by Google) The trails are good and clean overallVery good because of convenient access to other shopping malls(Original)산책로 좋고 전체적으로 깔끔함타 상가 이용이 편리하여 아주 좋음"""
소노캄 거제," ""3"""," ""(Translated by Google) Overall the facilities and services I expect from Daemyung Resort .. The view is blocked across the beach so I'm not expecting.  …Read more(Translated by Google) Overall the facilities and services I expect from Daemyung Resort .. The view is blocked across the beach so I'm not expecting.(Original)전반적으로는 대명리조트에 기대하는 딱 그정도의 시설과 서비스.. 뷰는 해변 건너편이 앞이 막혀있어 기대이하.. 워터파크는 실내만 보면 그냥저냥.."""
소노캄 거제," ""5"""," ""(Translated by Google) The rooms are great and the restaurant is just one step down from the lobby.The whole family came to play so much fun.  …Read more(Translated by Google) The rooms are great and the restaurant is just one step down from the lobby.The whole family came to play so much fun.(Original)객실도 훌륭하고 로비에서 한 계단 내려가면 있는 식당도 분위기 만점입니다.온 가족이 너무 즐겁게 놀다 왔습니다."""
소노캄 거제," ""5"""," ""(Translated by Google) very good. The facilities are good and perfect. I want to go again.  …Read more(Translated by Google) very good. The facilities are good and perfect. I want to go again.(Original)아주좋습니다. 시설도좋고 완벽해요. 또 가고싶네요."""
소노캄 거제," ""5"""," ""(Translated by Google) I went with my cousins ​​on New Year's Day. I didn't swim and I played at the bottom but the game machine was a bit lacking Billiards and table tennis are always crowded.  …Read more(Translated by Google) I went with my cousins ​​on New Year's Day. I didn't swim and I played at the bottom but the game machine was a bit lacking Billiards and table tennis are always crowded.(Original)좋았어요 설날에 사촌들이랑 갔는데 숙소 만족스러웠습니다. 수영은 안 했고 밑에서 놀았는데 게임기는 좀 부족한 느낌 당구장과 탁구장은 사람이 항상 많더군요 방이 매우 뜨거워서 나중에는 거실에서 창문열고 잤어요 ㅎㅎㅎㅎ"""
소노캄 거제," ""5"""," ""(Translated by Google) Pohang Gyeongsang Gyeongsang Gyeonggi and Gyeonggi are spreading at a glance.It's clean and comfortable inside.  …Read more(Translated by Google) Pohang Gyeongsang Gyeongsang Gyeonggi and Gyeonggi are spreading at a glance.It's clean and comfortable inside.(Original)지세포항이 한눈에 쫘악 펼쳐지네요.내부 깔끔하게 잘 되어있고 편안하게 보내고 왔네요"""
소노캄 거제," ""5"""," ""(Translated by Google) Room was big and clean and was good. The walkways are well and if you go to the end of summer there are no people in Water World so the kids can play freely.  …Read more(Translated by Google) Room was big and clean and was good. The walkways are well and if you go to the end of summer there are no people in Water World so the kids can play freely.(Original)방이 크고 깔끔해서 좋았습니다. 산책로도 잘 되어있고 여름이 끝날 무렵에 가면 워터월드에 사람이 없어 애들이 맘것 놀 수 있어 정말 좋습니다."""
